smiles,Egc,Egb,Eib,Ei,Eea,nc,ne,TSb,TSy,YM,permCH4,permCO2,permH2,permO2,permN2,permHe,Eat,LOI,Xc,Xe,Cp,Td,Tg,Tm
[*]Nc1cc(-c2ccc(P(=O)(c3ccccc3)c3ccc(C(C)(C)c4ccc(P(=O)(c5ccccc5)c5ccc(Nc6ccc7c(c6)C(=O)N([*])C7=O)cc5)cc4)cc3)cc2)ccc1C,3.620581,3.2994683,3.5259962,5.871107,2.311397,1.9811859,1.6545602,77.80755,72.809586,2249.4402,0.6541672,11.125534,25.129906,3.153048,0.62741065,21.71315,-6.09094,33.160034,42.279297,39.71276,1.2696317,737.31323,505.7749,613.78876
[*]c1ccc(N(c2ccc(-c3ccc(-c4ccc(N=Nc5ccncc5)cc4)cc3)cc2)c2ccc3c(c2)C(=O)N([*])C3=O)cc1,2.9910076,2.6674938,3.2066102,5.5206757,2.2594957,1.9370626,1.6330894,85.59034,76.12056,2085.1484,0.68696284,14.902158,28.44517,3.6140995,0.71727574,25.36374,-6.1660166,31.022814,35.487408,33.17216,1.2034879,713.9916,529.8178,638.09607
[*]CCc1nnc(-c2ccc(-c3ccc(S(=O)(=O)c4ccc(-c5ccc(-c6ccc7c(c6)C(=O)N(CC[*])C7=O)cc5)cc4)cc3)cc2)o1,3.3735445,2.950324,3.3205624,5.9104185,2.4635186,1.9799893,1.6529508,79.30195,61.7986,1780.1252,0.4119668,8.323138,21.324902,2.0413618,0.417328,18.324043,-6.094304,34.550915,44.146008,37.40328,1.2132431,732.0079,543.39124,640.0705
[*]N1C(=O)c2ccc(-c3cccc(N4C(=O)CCC45CCC(=O)N5c4cccc(-c5c(C)cc(-c6ccc(C7([*])c8ccccc8C(=O)N7C)cc6)cc5C)c4)c3)cc2C1=O,3.4390988,3.1208625,3.2613826,5.969279,2.4021008,1.9082617,1.6031108,93.23757,71.08529,2013.9653,0.74764264,10.559122,26.1531,2.6173413,0.7673979,24.126091,-6.047807,31.072565,37.77205,37.086613,1.2675564,770.2058,522.5167,585.2623
[*]c1ccc(N=Cc2ccc(-c3cc(C)c(N4C(=O)c5ccc(-c6ccc(-c7ccc(-c8ccc9c(c8)C(=O)N([*])C9=O)cc7C)cc6C)cc5C4=O)c(C)c3)cc2)cc1,3.2282927,2.889023,3.185712,5.7616496,2.3140764,1.8848671,1.5929637,95.79217,70.78058,1934.7399,0.60465,11.6064825,27.421415,3.0700612,0.5897683,22.861385,-6.0951138,29.433935,35.69224,34.354763,1.2372388,761.11884,558.2703,636.0708
[*]c1ccc(-c2ccc(S(=O)(=O)c3ccc(-c4ccc5ccc(-c6ccc(C7(c8ccc(C9CC(=O)N(c%10ccc%11c(c%10)C(=O)N([*])C%11=O)C9=O)cc8)OC(=O)c8ccccc87)cc6)cc5c4)cc3)cc2)cc1,3.4376845,3.052577,3.3373578,5.856575,2.28473,2.0095875,1.6733608,96.137886,75.98216,1986.5667,0.9910407,16.710304,34.785324,4.270207,0.91122377,28.647297,-6.1058545,30.802988,38.61533,34.910004,1.1927738,731.25995,547.95087,640.2048
[*]Cc1ccc(N2C(=O)c3ccc(-c4ccc(N=Cc5ccc([*])cc5)cc4)cc3C2=O)cc1-c1ccc(N=Cc2ccc(-c3ccccc3)cc2)cc1,3.4162028,3.06411,3.4242074,5.7912207,2.3833764,1.9193827,1.614583,83.71856,72.77082,1802.6818,0.48308468,8.634015,18.81258,2.3044572,0.47756684,16.17822,-6.1119137,30.623484,37.981148,34.36842,1.2229364,726.226,496.55582,581.4027
[*]c1ccc(C2CCC(c3ccc4c(c3)C(=O)N([*])C4=O)CC2)c(Sc2ccc3c(c2)C(=O)N(C(F)(F)F)C3=O)c1,3.5076737,3.132024,3.3117208,6.019837,2.3458812,1.8610874,1.5935391,91.180275,68.95832,2033.0128,0.40500927,7.2286587,19.816776,1.8528328,0.36960435,18.472723,-6.0230436,32.153282,38.62796,36.01625,1.253813,703.90326,534.9951,615.9329
[*]c1ccc(C=Nc2ccc(-c3ccc4c(c3)Sc3cc(-c5ccc(-c6ccc(-c7cccc(-c8ccc9c(c8)C(=O)N([*])C9=O)c7)cc6)cc5)ccc3S4)cc2)cc1,3.1329644,2.7884414,3.2938995,5.6230764,2.3524945,2.0491192,1.6745715,92.84079,67.018005,1921.7731,0.63953614,8.383685,18.862627,2.1558633,0.48065615,16.560366,-6.0290055,34.081665,43.106636,40.066525,1.2692779,732.3625,522.9743,612.74384
[*]Nc1ccc(-c2cccc3c2C(=O)N(C(C)(C)c2cc(-c4cccc5c4C(=O)N([*])C5=O)ccc2C)C3=O)cc1,3.5305934,3.0289443,3.3329768,6.0376916,2.4119477,1.8978982,1.604971,93.144325,69.860466,1865.496,0.33157265,8.598564,24.323887,2.0499413,0.40020204,22.516857,-6.1424685,28.913012,33.783436,32.598236,1.1869144,702.4755,556.14655,620.8718
[*]C(=O)N1C(=O)c2ccc(-c3ccc4[nH]c(-c5nc6cc(-c7ccc8[nH]c(-c9ccc(C%10CCCN%10[*])cc9)nc8c7)ccc6[nH]5)nc4c3)cc2C1=O,2.9894183,2.6949472,3.165578,5.580187,2.3169754,2.0238955,1.6806335,95.85492,74.43727,1982.2325,1.3161848,10.49387,23.152275,3.008336,0.8197894,22.011108,-6.0701857,29.939352,37.609863,35.352535,1.2294295,746.6864,533.8552,614.75934
[*]c1ccc(Nc2c(C(=O)c3cccc4c3C(=O)c3cccc(-c5cc([*])[nH]n5)c3C4=O)ccc3ccccc23)cc1,3.3258266,3.0713289,3.4008858,5.832379,2.4860814,2.0027478,1.6505142,84.152565,72.1177,1878.0237,0.66399276,10.78217,27.00643,2.906471,0.7252362,28.0004,-6.1360846,30.429928,33.676243,33.26206,1.2009981,718.26117,500.21768,574.86597
[*]c1ccc(Oc2ccc3ccc(ON4C(=O)CCC4N4C(=O)c5ccc(-c6ccc([*])cc6)cc5C4=O)cc3c2)cc1,3.0418856,2.740157,3.061798,5.580686,2.0501266,1.9021405,1.6252289,91.37702,73.22247,2016.805,0.3335408,6.8132205,21.65153,1.9234645,0.39968717,20.241638,-6.018008,32.046417,45.6527,39.947815,1.2749254,781.565,511.70547,599.92255
[*]c1ccc(-c2nc(NCCCC)nc([*])c2N2C(=O)c3ccc(OC)cc3C2=O)cc1,3.4654226,3.1041687,3.4984977,5.618964,2.1414068,1.9666321,1.6643205,80.13951,67.02819,1926.1934,1.1268556,11.947113,23.062216,3.2460008,0.7540462,22.167091,-6.060874,29.408056,35.75914,35.32546,1.2757725,749.3036,507.78424,633.47107
[*]c1ccc(S(=O)(=O)c2ccc(-n3c(C(=O)c4cccc(-c5ccc(C=Nc6ccc(-n7nc([*])c8ccccc8c7=O)cc6)cc5)c4)nc4ccccc43)cc2)cc1,3.6152563,3.3329525,3.4779944,5.935373,2.3906717,2.0403826,1.6615961,72.37299,60.251476,1841.3905,0.7711712,6.871154,17.720284,1.8363838,0.55050194,16.021994,-6.1105704,31.421093,35.9585,34.209236,1.2016155,742.8399,552.5077,628.4098
[*]c1ccc2c(c1)C(=O)N(c1cc(-c3ccc(C)c(-c4ccc(C)c(-c5ccc6c(c5)C(=O)N([*])C6=O)c4)c3)ccc1C)C2=O,3.0757058,2.714255,3.2267418,5.652406,2.4403522,1.9158324,1.626783,102.073,65.73029,2191.9,0.36217415,6.7301855,18.298372,1.7365751,0.36147356,17.15331,-6.049579,31.533821,38.91106,35.65322,1.2240826,717.1971,541.80426,623.6664
[*]c1cc(-c2ccc3c(c2)C(=O)N([*])C3=O)c(NC(=O)c2ccc(P(=O)(c3ccccc3)c3ccc(C(C)C)cc3)cc2)cc1C,3.5009398,3.1230292,3.3596046,5.895604,2.315885,1.9561307,1.6410413,89.12261,76.66771,2322.8623,0.4928999,13.939004,32.77829,3.510057,0.55031013,28.973495,-6.100875,30.388987,37.1589,36.799824,1.2622851,715.48566,523.3477,632.25726
[*]c1nc2cc(-c3ccc(-c4cccc5ccccc45)cc3N3C(=O)c4ccc(-c5c(C)cc(-c6ccc7c(c6)C(=O)N([*])C7=O)cc5C)cc4C3=O)ccc2n1C,3.1797898,2.9625916,3.1641712,5.885471,2.4466903,2.0162406,1.6693211,91.79917,75.172165,1939.0007,0.31082582,7.7763844,21.259943,1.8001525,0.35484517,20.028492,-6.124893,31.619633,36.98824,34.183907,1.2148206,771.32007,554.8862,620.3494
[*]C(=O)c1ccc(-c2ccc(N)c(C(C)(C)C)c2)cc1Nc1ccc2c(c1)C(=O)N([*])C2=O,3.2823217,2.8197746,3.0840347,6.041119,2.4366002,1.9471487,1.6472291,88.00335,68.25662,2027.332,0.3904252,8.235717,21.92677,2.092452,0.41289902,20.02001,-6.1031218,29.39929,34.56035,34.7655,1.2386587,729.1238,526.22205,607.1077
[*]c1ccc(-c2ccc3c(c2)C(=O)N(c2ccc4c(c2)C(=O)N(c2cc(NCC(C)CC)sc2[*])C4)C3)cc1,2.9142132,2.5030766,3.177126,5.4410315,2.2309709,1.9618694,1.6590425,80.112076,67.87058,1799.9271,0.60683584,10.196635,22.27576,2.6013777,0.5904943,21.553635,-6.07631,28.971273,34.643127,33.179073,1.2417463,670.76465,497.65067,611.8586
[*]N1C(=O)c2ccc(-c3ccccc3-c3ccccc3Nc3ccc4c(c3)C(=O)N(C3([*])COC3)C4=O)cc2C1=O,3.1497324,2.664811,3.1484997,5.9236994,2.5236998,1.8985351,1.6185417,85.39712,69.743614,1911.9999,0.5587559,8.8269615,23.331337,2.2145672,0.6702529,23.164,-6.0299373,31.925282,41.055954,37.93892,1.2711909,773.4489,539.3348,597.94775
[*]Oc1cc(-c2ccccc2)ccc1-c1ccc2ccccc2c1-c1ccc(O[*])c2c1C(=O)c1ccccc1C2=O,3.6171458,3.3710876,3.362122,5.961083,2.1695986,1.8526826,1.5851319,81.79555,62.663204,2070.898,0.8255142,16.264927,34.29583,3.9655952,1.0426319,31.340858,-6.1092668,30.766235,39.31138,37.206173,1.240161,741.36926,477.90247,573.30133
[*]C(=O)c1c(C)cc(-c2cccc3c2C(=O)N(Cc2cc(C)c(N4C(=O)c5cccc(-c6cccc7c6C(=O)N([*])C7=O)c5C4=O)c(C)c2)C3=O)cc1C,3.3055007,2.8358076,3.0865178,6.0053396,2.3983953,1.8844336,1.5941057,88.141975,67.62647,1844.3549,0.4317603,10.348911,28.132156,2.5850165,0.5142274,25.68252,-6.088098,29.297955,32.723694,34.462166,1.2774005,747.61255,546.1958,608.91223
[*]CN1C(=O)c2cccc(C3(Nc4nc5cc(N6C(=O)c7ccc([*])cc7C6=O)ccc5o4)CCCCCCCCCCC3)c2C1=O,3.5730875,3.282109,3.35295,5.909569,2.165154,1.9273238,1.6352736,91.50151,72.78385,1812.9043,0.87357056,11.008582,29.40407,3.237483,0.82784927,27.808487,-6.0457253,29.527346,35.477043,33.943977,1.2196057,743.78345,503.94177,608.0613
[*]Nc1ccc(-c2ccc(-c3ccc(-c4ccc(-c5cccc(-c6ccc7c(c6)C(=O)N([*])C7=O)c5)c(C)c4)cc3)c(C)c2)cc1,3.474764,3.1296644,3.3667674,5.87483,2.3434033,1.9162211,1.605537,89.40361,62.077587,1851.3126,0.6191783,9.03182,21.632189,2.201957,0.6152595,17.50925,-6.072025,31.29533,39.617416,37.76243,1.2659518,780.24506,551.0133,634.1851
[*]c1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4cc(C)c(-c5cccc(-c6cccc7c6C(=O)N([*])C7=O)c5)cc4C)cc3F)cc2)cc1,3.642787,3.3602426,3.4435477,6.014189,2.4592557,2.0359435,1.6722307,91.13289,67.76911,1922.235,0.43350816,6.358033,17.786428,1.6354742,0.3899498,16.796139,-6.110897,31.487988,36.20356,36.190094,1.2331822,752.9734,557.8276,612.5538
[*]C(=O)N1C(=O)c2ccc(-c3c(-c4cc([*])ccc4-c4ccc5ccccc5c4-c4ccccc4)ccc4ccccc34)cc2C1=O,3.2806125,3.0486748,3.2527447,5.837999,2.3925555,1.9492577,1.6330417,84.14006,64.98006,2033.5356,0.36756063,7.637684,21.802446,1.78269,0.4668367,21.595379,-6.130171,31.73344,38.846443,33.675243,1.1854545,770.23334,530.0028,606.93396
[*]c1ccc(-c2ccc3ccccc3c2-c2ccc(Nc3ccccc3)c(-c3ccc4c(c3)C(=O)N([*])C4=O)c2)cc1,3.448312,3.2113826,3.3892848,5.7952313,2.299845,1.8897364,1.6108902,88.14022,65.92279,2005.4487,0.42790103,10.8936615,26.437721,2.7091706,0.5625185,24.622587,-6.0341873,32.191265,40.584435,37.118416,1.2636447,785.29114,543.98785,641.8205
[*]c1ccc(N=Cc2ccc(-c3ccc(N=Cc4ccc(N5C(=O)c6ccc(-c7ccc(N8C(=O)c9ccc(-c%10ccc(C=Nc%11ccc([*])cc%11)cc%10)cc9C8=O)c(C)c7)cc6C5=O)cc4)cc3)cc2)cc1,2.8450224,2.5878022,3.078367,5.5408874,2.3989706,1.9814485,1.646667,95.82827,76.37131,1917.8009,0.83737326,13.386596,29.243643,3.3461637,0.6974077,24.06847,-6.1591673,29.396948,33.83637,32.284935,1.2052778,753.1425,503.43994,599.47876
[*]CCCCCc1ccc(S(=O)(=O)c2ccc(-c3ccc4c(c3)C(=O)N(c3ccc(S(=O)(=O)c5ccc(N6C(=O)c7ccc(-c8ccc(N(C[*])c9ccc(C)cc9)cc8)cc7C6=O)cc5)cc3)C4=O)cc2)cc1,2.926863,2.647643,3.2123775,5.6177225,2.4488223,1.9994565,1.6665466,90.3268,71.08341,1937.7465,0.66093206,12.5737915,25.604486,3.404992,0.69149756,21.83657,-6.0961533,33.089508,43.103302,36.876537,1.2106638,761.82654,543.9243,626.9779
[*]c1cccc(-c2ccc3nc(-c4ccc(-c5ccc(C)c(-c6ccc7c(c6)C(=O)N([*])C7=O)c5)cc4)n(C[Si](C)(C)C)c3c2)c1,3.507798,3.1963036,3.3587852,5.8785334,2.2743711,2.0171943,1.6711999,81.234146,65.81802,1903.4407,1.2286551,16.204756,32.924747,4.1593456,1.0818038,26.14833,-6.115811,29.329931,33.15056,32.189026,1.2189953,751.2455,533.4816,623.677
[*]Oc1ccc(-c2ccc(C3(c4ccc(Oc5ccc([*])s5)cc4)c4ccccc4-c4ccccc43)cc2)c(F)c1,3.3069873,2.8369572,3.3769305,5.591495,2.2438164,1.9565345,1.6512028,100.40818,79.627235,2352.5288,0.34085202,6.1656384,15.184229,1.7349889,0.37955856,16.496826,-6.103566,34.067272,45.14643,38.948853,1.2231671,714.779,510.1421,603.71405
[*]Oc1cc(-c2cccc(N=Nc3cccc(-c4ccccc4)c3)c2)n(-c2cc(N3C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C3=O)nn2[*])n1,3.5275335,3.1637142,3.497727,5.8601713,2.4303675,2.030224,1.6696806,80.31147,67.06104,1945.2994,1.1803756,8.502265,21.002037,2.8494346,1.0612686,19.990707,-6.0597405,33.805485,35.72117,35.239964,1.2318972,702.22003,492.42484,581.27155
[*]Nc1ccc(-c2ccc(-c3cccc(-c4ccc(N=Nc5ccc([N+](=O)[O-])cc5)c(-c5ccc(-c6cccc([*])c6)c(C)c5)c4)c3)cc2)cc1,3.349558,3.0131783,3.4233565,5.71389,2.3573344,2.0002565,1.654591,97.43233,71.68884,1993.3491,0.8566413,8.509012,22.481218,2.4259088,0.8049227,18.451231,-6.113681,29.586927,33.695873,34.044037,1.2291434,756.06525,515.74615,588.2143
[*]c1ccc(-c2ccc(-c3ccc(-c4ccc(C#N)cc4)c(-c4ccc(C#N)cc4)c3)c(-c3cc(Cl)c([*])cc3Cl)c2)cc1,3.3797672,2.9799743,3.3274999,5.7633066,2.342562,1.998899,1.6499709,81.002815,68.43648,2217.573,0.40520644,6.728746,15.29195,1.739717,0.41885316,15.553558,-6.1151495,34.63417,43.40119,38.259407,1.1978389,783.02454,533.06665,631.3861
[*]c1ccc(S(=O)(=O)c2ccc(-c3nc4ccccc4n3-c3ccc(C=Nc4ccc(-c5ccc(C=Nc6ccc(-c7ccc(C=Nc8ccc(-c9ccc(-n%10c([*])nc%11ccccc%11%10)cc9)cc8)cc7)cc6)cc5)cc4)cc3)cc2)cc1,3.5084064,3.232351,3.4890223,5.6893387,2.17089,2.041608,1.6788372,66.07679,61.275906,1968.3517,0.99910724,10.093269,21.382181,2.931831,0.77402973,19.416412,-6.087381,29.690786,35.70982,34.880688,1.2354426,736.6277,519.79224,617.36865
[*]c1cccc(P(=O)(c2ccccc2)c2cccc(-c3c(C)cc(N4C(=O)c5ccc(-c6cc(C)c(Cc7ccc8c(c7)C(=O)N([*])C8=O)c(C)c6)cc5C4=O)cc3C)c2)c1,3.8158407,3.5206637,3.4505832,6.0728235,2.2606568,1.9190816,1.6139588,81.997795,61.184387,1906.6718,0.5902337,10.6145,26.472706,3.003574,0.5276675,23.140272,-6.028759,32.287514,39.820698,39.129253,1.2823497,754.77844,522.1207,602.76855
[*]C(=O)c1ccc2c(c1)c1ccccc1n2-c1ccc(-c2ccc(-c3ccc4c(c3)c3ccccc3n4-c3ccc(-c4ccc([*])cc4)cc3)c(C)c2)cc1,3.4409356,3.2233257,3.4949358,5.601884,2.0363255,1.887451,1.5928425,84.107086,68.52914,2196.4702,1.1652575,16.560741,35.12236,4.32127,1.0722611,30.869896,-6.1316423,29.044083,33.81872,33.479797,1.2141116,778.2851,530.33606,625.9604
[*]c1ccc(P(=O)(c2ccccc2)c2ccc(Oc3ccc4c(c3)C(=O)N(c3ccc(P(=O)(c5ccccc5)c5ccc(-c6ccc(-c7cccc(P(=O)(c8ccccc8)c8cccc([*])c8)c7)c(C)c6)cc5)cc3)C4=O)cc2)cc1,3.6065605,3.3007011,3.503576,5.8701124,2.309691,1.9715477,1.639738,82.63459,62.956696,2100.3242,0.74961305,10.71818,24.006495,3.2044616,0.6752733,20.35591,-6.0828433,33.441273,41.781998,38.718613,1.2403591,771.931,511.96838,617.6526
[*]c1nc2ccc(Nc3ccc4c(c3)C(=O)N([*])C4=O)cc2nc1OCc1ccccc1,3.2046244,2.7994528,3.198224,5.7443333,2.4040155,1.9172685,1.6239805,97.15219,74.04247,2356.2551,0.62376463,9.2939,18.67759,2.338485,0.53174627,16.688803,-6.051567,31.226173,37.612442,36.432514,1.2619907,721.3457,509.61554,609.16284
[*]c1ccc(-c2ccc3ccccc3c2C(C)CNc2ccc(-c3ccc4c(c3)C(=O)N([*])C4=O)cc2)cc1,3.4972684,3.1966178,3.5059042,5.674435,2.1686163,1.8824482,1.6033432,86.2691,72.058014,1965.0872,0.4715898,10.50723,27.457777,2.327968,0.60079694,26.340073,-6.1342235,28.779793,33.52854,31.988052,1.2120504,750.79694,528.8486,627.151
[*]C(=O)c1nc2ccc(-c3ccc4c(c3)C(=O)N(c3cc(-c5cc(C)c([*])c(C)c5)ccc3CC)C4=O)cc2n1C,3.2745938,2.8697886,3.1761074,5.8974557,2.4233294,2.0129514,1.6722631,96.80065,70.90757,2150.8767,0.32038665,8.4133,24.278828,1.9032569,0.37572777,22.348198,-6.0713954,31.546995,39.943462,38.216187,1.275627,775.02716,564.64954,643.6354
[*]c1ccc(C=Nc2ccc(C(=O)c3ccc(-c4ccc(-c5nc6ccccc6n5-c5ccc(N=Cc6ccc(-c7ccc8[nH]c([*])nc8c7)cc6)cc5)cc4)cc3)cc2)cc1,3.3354473,3.0394664,3.3814614,5.683049,2.2892935,2.069217,1.6782176,70.79088,65.55007,2269.4795,0.6150615,7.32411,18.305513,1.8291149,0.46205688,16.942034,-6.1027036,32.022247,38.653603,36.04143,1.2272912,750.76776,535.4945,647.4624
[*]Nc1ccc(Sc2cc(C([*])=O)cc(-c3c(C)cc(-c4ccc(N=Nc5ccc([N+](=O)[O-])cc5C#N)cc4)cc3C)c2)cc1,3.0048866,2.5707836,3.1351264,5.7092333,2.5668466,2.0297463,1.6727217,89.70096,78.812775,2198.394,0.45510733,7.3117485,21.036924,2.1457882,0.49968445,18.387857,-6.062533,32.718864,40.500423,38.93146,1.2600315,746.2213,512.4584,607.0852
[*]Oc1ccc2c(c1)C(=O)N(c1ccc(S(=O)(=O)c3ccc(-c4c(C)cc(Cc5nnc([*])o5)cc4C)cc3)cc1)C2=O,3.5445771,3.1401596,3.3141997,6.059459,2.4306574,1.8707045,1.5941677,82.08409,61.136612,1885.3173,0.41645908,9.607026,22.992615,2.5509708,0.46729863,20.339706,-6.073933,31.987373,42.354836,37.61825,1.2408788,723.17816,519.36163,595.7823
[*]c1ccc2c(c1)C(=O)N(C(=O)c1ccc(-c3cc(-c4ccc(C5(c6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6)c6ccccc6-c6ccccc65)cc4)ccc3N=Nc3ccc([N+](=O)[O-])cc3)cc1C)C2=O,3.1009266,2.8475049,3.1688342,5.7295847,2.3531187,1.9553996,1.6464502,101.29128,79.480064,2175.3901,0.51866055,12.455875,27.676945,2.9598298,0.5499605,24.5455,-6.1256046,30.760828,34.93548,33.321182,1.2102572,753.7447,562.29114,627.6581
[*]Nc1ccc(-c2ccc3c(c2)C(=O)N(C2C(C)=CC(c4ccc5c(c4)C(=O)N([*])C5=O)CC2c2ccc(-c4ccccc4)cc2)C3=O)cc1,3.1679564,2.6995516,3.097889,5.836368,2.4445617,1.8758898,1.5979165,100.93453,70.89504,2207.0247,0.3701297,11.097366,26.538948,2.5648072,0.42656517,22.160522,-6.0288787,31.709436,42.623367,38.380524,1.2693158,664.6029,563.09845,642.0189
[*]C1(c2ccc(Oc3ccc(-c4ccc(CCc5ccc(-c6ccc(C7([*])OC(=O)c8ccccc87)cc6)cc5)cc4)c4ccccc34)cc2)OC(=O)c2ccccc21,3.7832355,3.5142949,3.4861655,5.8788934,1.9902074,1.9446021,1.6304518,77.80031,73.791794,2058.8174,0.65198326,13.399471,31.862564,3.430759,0.66833174,29.532438,-6.0599694,31.98433,42.984463,39.58138,1.2726388,751.2605,547.876,637.00714
[*]Oc1cccc(-c2cc(-c3ccc(C)c(-c4ccc(C5(c6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6)NC(=O)c6ccccc65)cc4)c3)ccc2C)c1,3.5357385,3.3100653,3.3771548,5.765516,2.1015372,1.9630857,1.6419523,97.82172,69.94585,2179.0051,0.67996216,11.9494915,27.646593,2.9374518,0.6729244,24.129593,-6.066235,31.168207,37.94611,35.581654,1.2363697,757.31384,546.1071,615.1871
[*]CNc1ccc2ccc(N3C(=O)c4ccc(SC(=O)Oc5ccc(C[*])cc5)cc4C3=O)cc2c1,3.2117007,2.8052683,3.2940042,5.4851394,2.0128367,1.994473,1.6766506,93.67846,75.07437,1913.167,0.5764141,6.978579,18.715597,2.110141,0.52649546,16.854923,-5.983915,28.799013,43.06354,37.73198,1.286473,783.02454,503.29776,616.4499
[*]c1sc([*])c(-c2c(Oc3c(N4C(=O)c5ccc(-c6ccccc6)cc5C4=O)ccc4ccccc34)ccc3ccccc23)c1C,3.1479173,2.8461592,3.38809,5.627351,2.487526,2.0578697,1.6800994,85.91001,64.249596,2120.3142,0.5921674,12.406488,27.06936,2.6448326,0.6180093,22.911814,-6.0585704,32.937256,40.591595,36.977936,1.2473005,757.92957,539.53973,644.68097
[*]Nc1cc(-c2ccc(N=Nc3ccc(-c4ccc(N=Nc5ccc(Cc6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6)cc5)cc4C)c(C)c3)cc2)ccc1O,3.0708573,2.7794855,3.1746588,5.5777025,2.2422383,1.9520477,1.6390978,94.59719,72.929,1855.6855,0.5454745,9.919629,22.70486,2.7385082,0.6286564,19.1284,-6.1090727,31.213339,38.072243,35.860004,1.2288864,708.9799,513.7629,583.5561
[*]C(=O)c1ccc(-c2c(C)cc(-c3ccc(C=Nc4ccc(-c5ccc(C=Nc6ccc(-c7ccc8c(c7)C(=O)N([*])C8=O)cc6)cc5)cc4)cc3)cc2C)cc1,3.2068653,2.7713025,3.2120514,5.8055916,2.4341855,1.8771147,1.5841695,88.99852,67.95574,1868.2158,0.57287514,9.650526,23.527382,2.9196951,0.5593345,19.918919,-6.148319,29.29525,34.11259,33.03188,1.1993371,734.71185,530.70776,609.1632
[*]c1ccc2c(c1)C(=O)N(c1c(OC3(c4cccc(-c5ccc6c(c5)C(=O)N([*])C6=O)n4)CC4CCC3C4)ccc3ccccc13)C2=O,3.2767336,3.004677,3.3698843,5.715647,2.331354,1.9407635,1.6401222,87.68749,69.29423,2093.5713,0.31717074,7.3609104,21.997177,1.7004452,0.35404158,20.620468,-6.088044,30.558693,32.590984,32.47372,1.2366683,770.7415,530.71136,614.2381
[*]c1cc(-c2nc3ccc(CC)cc3n2C)cc(N2C(=O)c3ccc(-c4cc(C)c(-c5ccc6c(c5)nc([*])n6C)c(C)c4)cc3C2=O)c1,3.360069,3.0588295,3.2994356,5.857789,2.3321776,1.9524279,1.6329917,97.40837,76.0091,2070.3555,0.58743894,8.454121,24.850052,2.2381303,0.57291126,23.115126,-6.1411443,29.43858,33.525352,33.487843,1.23558,749.1773,545.76263,621.3242
[*]c1ccc(-c2cc(-c3cc(C)c(-c4ccc(O)c(Nc5ccc6c(c5)C(=O)N([*])C6=O)c4)c(C)c3)ccc2C)cc1,3.5767682,3.2661917,3.4165895,5.8263416,2.2449713,1.914425,1.6112014,90.42004,63.95319,2046.773,0.46935487,7.906749,21.792583,2.2572985,0.49385595,19.386051,-6.009485,32.574524,42.367874,39.06547,1.2763653,742.8144,557.02484,619.9785
[*]C(=O)NNC(=O)c1ccc2ccccc2c1-c1ccc2c(c1)C(=O)N(c1ccc3c(c1)C(=O)N(c1ccc([Si](c4ccccc4)(c4ccccc4)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4)cc1)C3=O)C2=O,2.995924,2.742618,3.1239474,5.695743,2.4026682,1.8833958,1.605832,86.276215,61.47483,2114.1016,0.39242887,7.0285416,19.803593,1.6322832,0.37821794,18.980127,-6.098315,32.368702,36.374878,34.93651,1.2503005,728.61316,538.38434,615.9218
[*]c1sc(C2(Oc3ccccc3)CC3CC2C2CCCC32)cc1N1Cc2ccc(-c3ccc4c(c3)C(=O)N([*])C4=O)cc2C1=O,3.2378926,2.97241,3.4106367,5.582819,2.1323192,1.855648,1.596274,90.61125,64.6751,2013.9851,0.9178151,18.117836,38.57914,3.7048535,0.8668188,32.59468,-6.0658073,29.121296,32.622097,31.981777,1.2402526,682.7615,505.15018,588.1211
[*]Oc1ccc(-c2ccc(C=Nc3ccc(N4C(=O)c5ccc(-c6cc(C)c(CC([*])=O)cc6C)cc5C4=O)cc3)cc2)cc1,3.0551949,2.5540025,3.1340003,5.716755,2.449603,1.9147114,1.6148121,88.085556,75.47534,1883.3821,0.3492489,6.1255107,18.037495,1.6394572,0.36404252,16.970133,-6.1473536,30.270107,38.2438,33.920467,1.2052113,719.68835,535.9887,634.1181
[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc(S(=O)(=O)c4ccc(-c5ccc(C6CCC(c7ccc8nc([*])cnc8c7)C(C)C6)cc5)cc4)cc3)cc2)cc1,3.6539714,3.2660534,3.4713743,5.9397388,2.2847328,1.9746181,1.6381034,68.0064,66.83332,1953.7434,0.8226148,8.405729,18.687422,2.8107939,0.7454264,16.609106,-6.149804,31.003239,39.336338,35.358173,1.1982294,694.2328,523.678,582.60785
[*]c1ccc(C=NCCCCCCCCCCCCN=Cc2ccc(-c3ccc(-c4ccc(-c5ccc6c(c5)C(=O)N(c5ccc(-c7ccc([*])cc7)cc5)C6=O)cc4)cc3)cc2)cc1,3.1216524,2.7690141,3.185849,5.622069,2.1952324,1.9702164,1.6487908,91.86717,68.44977,1969.8071,0.892256,12.979188,25.171051,3.5553007,0.8078301,22.827679,-6.0790405,31.751059,39.302654,36.99113,1.2728148,748.0138,493.07123,607.0108
